timestamp,asset_id,site_id,building_id,temperature,humidity,pressure,vibration,power_consumption,stat_anomaly,iforest_anomaly,iforest_score
2026-06-22 08:45:00,AST_0001,SITE_A,SITE_A_B1,7.85,44.38,101.1,2.86,142.42,True,False,0.09479196665218437
2026-06-22 08:45:00,AST_0002,SITE_A,SITE_A_B1,18.02,51.73,101.08,2.033,16.073,True,False,0.22305491998006188
2026-06-22 08:45:00,AST_0034,SITE_B,SITE_B_B2,7.56,54.02,100.89,2.83,133.706,True,False,0.11351871009148562
2026-06-22 08:45:00,AST_0006,SITE_A,SITE_A_B1,26.34,49.25,101.14,3.202,8.637,True,False,0.24693384921462508
2026-06-22 08:45:00,AST_0011,SITE_A,SITE_A_B1,23.49,51.13,100.79,0.052,0.124,True,False,0.24368841972149397
2026-06-22 08:45:00,AST_0016,SITE_A,SITE_A_B2,25.9,44.23,100.93,3.108,9.34,True,False,0.2501610126629067
2026-06-22 08:45:00,AST_0035,SITE_B,SITE_B_B2,18.16,50.1,101.41,2.422,15.827,True,False,0.13483674105019927
2026-06-22 08:45:00,AST_0025,SITE_B,SITE_B_B1,17.53,50.769999999999996,101.23,1.86,15.403,True,False,0.21813666449516073
2026-06-22 08:45:00,AST_0017,SITE_A,SITE_A_B2,25.27,48.13,102.01,2.865,8.401,True,False,0.21458678910224044
2026-06-22 08:45:00,AST_0061,SITE_C,SITE_C_B2,26.25,51.4,101.0,3.513,9.382,True,False,0.259846161834974
2026-06-22 08:45:00,AST_0003,SITE_A,SITE_A_B1,17.67,51.13,101.01,1.845,14.933,True,False,0.22462995223689491
2026-06-22 08:45:00,AST_0014,SITE_A,SITE_A_B2,16.95,51.92,100.98,2.109,16.795,True,False,0.1998522180316113
2026-06-22 08:45:00,AST_0012,SITE_A,SITE_A_B2,7.08,49.68,101.14,2.959,156.294,True,False,0.11221753568613257
2026-06-22 08:45:00,AST_0059,SITE_C,SITE_C_B2,18.61,51.16,101.44,2.278,18.503,True,False,0.22608018929767837
2026-06-22 08:45:00,AST_0039,SITE_B,SITE_B_B2,25.67,51.52,101.27,2.884,8.343,True,False,0.2567712951936801
2026-06-22 08:45:00,AST_0048,SITE_C,SITE_C_B1,18.99,48.67,101.57,2.106,17.078,True,False,0.2217010581454627
2026-06-22 08:45:00,AST_0050,SITE_C,SITE_C_B1,24.35,43.73,101.62,3.375,8.82,True,False,0.2303037198670611
2026-06-22 08:45:00,AST_0047,SITE_C,SITE_C_B1,18.25,52.54,100.89,2.08,16.626,True,False,0.19230832587225544
2026-06-22 08:45:00,AST_0057,SITE_C,SITE_C_B2,18.22,46.91,100.85,2.263,17.295,True,False,0.23870549291605075
2026-06-22 08:45:00,AST_0046,SITE_C,SITE_C_B1,17.89,45.67,101.57,2.151,16.502,True,False,0.18193260173138032
2026-06-22 08:45:00,AST_0058,SITE_C,SITE_C_B2,18.11,48.24,101.52,2.125,15.138,True,False,0.21547871625373344
2026-06-22 08:45:00,AST_0037,SITE_B,SITE_B_B2,17.72,52.62,101.73,1.87,14.689,True,False,0.18279073798121098
2026-06-22 08:45:00,AST_0036,SITE_B,SITE_B_B2,18.73,51.1,101.33,2.306,16.629,True,False,0.19211069359380456
2026-06-22 08:45:00,AST_0056,SITE_C,SITE_C_B2,6.92,50.6,101.34,2.832,149.7,True,False,0.10928700536962654
2026-06-22 08:45:00,AST_0049,SITE_C,SITE_C_B1,24.46,49.76,101.69,3.411,8.071,True,False,0.23607104638892823
2026-06-22 08:45:00,AST_0038,SITE_B,SITE_B_B2,24.48,44.75,101.17,3.017,7.729,True,False,0.2527929868950115
2026-06-22 09:00:00,AST_0038,SITE_B,SITE_B_B2,25.66,48.69,101.49,2.841,9.024,True,False,0.20200235733064953
2026-06-22 09:00:00,AST_0012,SITE_A,SITE_A_B2,7.68,45.83,101.17,3.177,168.292,True,False,0.0943871810356991
2026-06-22 09:00:00,AST_0028,SITE_B,SITE_B_B1,26.11,51.09,101.76,2.758,8.589,True,False,0.22031960782423338
2026-06-22 09:00:00,AST_0048,SITE_C,SITE_C_B1,18.24,47.08,101.05,1.896,19.16,True,False,0.22616492367753266
2026-06-22 09:00:00,AST_0016,SITE_A,SITE_A_B2,25.04,45.45,101.38,3.374,10.328,True,False,0.2448366710404239
2026-06-22 09:00:00,AST_0014,SITE_A,SITE_A_B2,18.31,46.67,100.82,2.283,17.078,True,False,0.2391044674528771
2026-06-22 09:00:00,AST_0046,SITE_C,SITE_C_B1,18.53,44.95,101.28,1.982,19.032,True,False,0.1766755821530711
2026-06-22 09:00:00,AST_0025,SITE_B,SITE_B_B1,17.46,52.32,101.06,1.993,17.073,True,False,0.16746039240759336
2026-06-22 09:00:00,AST_0057,SITE_C,SITE_C_B2,18.51,52.36,100.7,2.398,19.257,True,False,0.1716355013765214
2026-06-22 09:00:00,AST_0017,SITE_A,SITE_A_B2,25.25,50.47,100.88,3.331,9.478,True,False,0.26458056599426755
2026-06-22 09:00:00,AST_0045,SITE_C,SITE_C_B1,8.25,47.85,101.65,2.338,141.199,True,False,0.10328698109579149
2026-06-22 09:00:00,AST_0061,SITE_C,SITE_C_B2,25.6,47.41,100.91,3.579,10.939,True,False,0.263144530476853
2026-06-22 09:00:00,AST_0043,SITE_B,SITE_B_B2,23.26,43.72,102.02,0.283,0.133,True,False,0.19051169098927861
2026-06-22 09:00:00,AST_0047,SITE_C,SITE_C_B1,19.26,47.91,101.5,2.027,17.153,True,False,0.22468869822271903
2026-06-22 09:00:00,AST_0023,SITE_B,SITE_B_B1,6.95,45.29,101.5,2.643,134.119,True,False,0.10185755351447956
2026-06-22 09:00:00,AST_0049,SITE_C,SITE_C_B1,24.78,48.1,101.93,3.413,8.935,True,False,0.21925475784439907
2026-06-22 09:00:00,AST_0050,SITE_C,SITE_C_B1,25.25,50.45,101.54,3.131,9.567,True,False,0.2220065077279999
2026-06-22 09:00:00,AST_0003,SITE_A,SITE_A_B1,18.78,50.4,100.5,1.754,16.521,True,False,0.2354368997492413
2026-06-22 09:00:00,AST_0058,SITE_C,SITE_C_B2,17.47,48.1,101.5,1.959,18.856,True,False,0.20386969746554878
2026-06-22 09:00:00,AST_0035,SITE_B,SITE_B_B2,18.2,54.03,100.93,1.89,17.616,True,False,0.21716317528683665
2026-06-22 09:00:00,AST_0034,SITE_B,SITE_B_B2,5.99,50.85,101.0,2.978,156.007,True,False,0.10902603246440412
2026-06-22 09:00:00,AST_0036,SITE_B,SITE_B_B2,18.4,51.12,101.31,2.08,21.024,True,False,0.21818350215752286
